trial_index,arrow,sound_onset_psy,sound_onset_dev,arrow_onset_psy,arrow_onset_dev,response_key,rt_psy,rt_dev
154,none,241.24600270000155,21108.836896445002,,,NaN,NaN,NaN
155,none,242.74577940000017,21110.342570335,,,NaN,NaN,NaN
156,left,244.2458196000007,21111.847269920003,244.2458196000007,21111.847269920003,NaN,NaN,NaN
157,none,245.7458458000001,21113.33695805,,,NaN,NaN,NaN
158,right,247.2458364999984,21114.836841635002,247.2458364999984,21114.836841635002,NaN,NaN,NaN
159,none,248.7458501000001,21116.336799955003,,,NaN,NaN,NaN
160,left,250.24581979999857,21117.837021785002,250.24581979999857,21117.837021785002,NaN,NaN,NaN
161,none,251.75416380000024,21119.352248095,,,NaN,NaN,NaN
162,none,253.25436769999942,21120.84534317,,,NaN,NaN,NaN
163,none,254.75428309999916,21122.345363660002,,,NaN,NaN,NaN
164,right,256.2541893999987,21123.845400725,256.2541893999987,21123.845400725,NaN,NaN,NaN
165,none,257.75427339999806,21125.354556175,,,NaN,NaN,NaN
166,none,259.25430119999874,21126.851813675003,,,NaN,NaN,NaN
167,none,260.75431050000043,21128.345282455,,,NaN,NaN,NaN
168,none,262.2543807000002,21129.845963725,,,NaN,NaN,NaN
169,none,263.7543896999996,21131.345325925,,,NaN,NaN,NaN
170,right,265.25443449999875,21132.84529972,265.25443449999875,21132.84529972,NaN,NaN,NaN
171,none,266.75442810000095,21134.35359496,,,NaN,NaN,NaN
172,none,268.25439650000044,21135.84527768,,,NaN,NaN,NaN
173,right,269.7544436999997,21137.345321965,269.7544436999997,21137.345321965,NaN,NaN,NaN
174,none,271.25448010000036,21138.846488315,,,NaN,NaN,NaN
175,right,272.7543509999996,21140.353241125,272.7543509999996,21140.353241125,NaN,NaN,NaN
176,none,274.2545476999985,21141.845439035,,,NaN,NaN,NaN
177,none,275.75456199999826,21143.345469455002,,,NaN,NaN,NaN
178,left,277.2545377999995,21144.84566183,277.2545377999995,21144.84566183,NaN,NaN,NaN
179,none,278.75458960000105,21146.351380660002,,,NaN,NaN,NaN
180,none,280.25458290000097,21147.85237955,,,NaN,NaN,NaN
181,left,281.7545270999981,21149.34552491,281.7545270999981,21149.34552491,NaN,NaN,NaN
182,none,283.25464329999886,21150.845407480003,,,NaN,NaN,NaN
183,left,284.75466759999836,21152.345497510003,284.75466759999836,21152.345497510003,NaN,NaN,NaN
184,none,286.25462530000004,21153.84547381,,,NaN,NaN,NaN
185,left,287.75476809999964,21155.35364969,287.75476809999964,21155.35364969,NaN,NaN,NaN
186,none,289.2630304999984,21156.862229455,,,NaN,NaN,NaN
187,none,290.7630864999992,21158.353925935,,,NaN,NaN,NaN
188,left,292.2630495000012,21159.854195285003,292.2630495000012,21159.854195285003,NaN,NaN,NaN
189,none,293.76338810000016,21161.35384993,,,NaN,NaN,NaN
190,none,295.2714113000002,21162.870063455,,,NaN,NaN,NaN
191,right,296.7799554999983,21164.376338765,296.7799554999983,21164.376338765,NaN,NaN,NaN
192,none,298.27976489999855,21165.87116162,,,NaN,NaN,NaN
193,none,299.7798976000013,21167.370618325,,,NaN,NaN,NaN
194,right,301.2798874,21168.877566235,301.2798874,21168.877566235,NaN,NaN,NaN
195,none,302.7882811999989,21170.384880365,,,NaN,NaN,NaN
196,left,304.29687999999805,21171.897580525,304.29687999999805,21171.897580525,NaN,NaN,NaN
197,none,305.7965843999991,21173.387915810003,,,NaN,NaN,NaN
198,none,307.2966101999991,21174.887507170002,,,NaN,NaN,NaN
199,none,308.7966892000004,21176.387357980002,,,NaN,NaN,NaN
200,none,310.29666240000006,21177.891228520002,,,NaN,NaN,NaN
201,none,311.7966664000014,21179.387577200003,,,NaN,NaN,NaN
202,left,313.29683360000126,21180.88764344,313.29683360000126,21180.88764344,NaN,NaN,NaN
203,none,314.7966258999986,21182.38822732,,,NaN,NaN,NaN
